,id,name,lat,lng,subCategory,location,language,polarity,rating,source,text,time,wordsCount,details,tr
126,218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,nl,10,,Facebook,Het gaat goed met ons nieuwe kindje! ,2013-08-20,7,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b5a2,We're having a good time with our new baby!
127,218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,en,5,,Facebook,"""Thanks Alice Guastadini"" on their own photo.",2013-03-06,7,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b5a3,"""Thanks Alice Guastadini"" on their own photo."
128,218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,de,0,,Facebook,"Power Wattes?

http://www.youtube.com/watch?v=Q-mtQKEf4gw",2013-03-05,10,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b5a4,Power Wattes? http://www.youtube.com/watch?v=Q-mtQKEf4gw
129,218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,nl,5,,Facebook,"Wie zin heeft om zijn oude slijptol of kettingzaag om te bouwen tot een racemonster waarmee je op zondag 24 maart hier onder de kraan kunt crossen, die moet zich NU aanmelden via:

http://www.powertoolracing.nl/

Spektakel waar je zeker een keertje bij moet zijn geweest.",2013-03-05,46,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b5a5,"Anyone who wants to build his old slip-top or chainsaw to be a race-monster that you can cross under the tap here on Sunday, March 24th, and who wants to be a race-monster that you can cross under the tap here on Sunday, March 24th, needs to sign up for the event now by: http://www.powertoolracing.nl/ Spectacle where you must have been at least once."
130,218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,en,5,,Facebook,Noorderlicht Café updated their cover photo.,2013-03-05,6,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b5a6,Noorderlicht Café updated their cover photo.
131,218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,en,5,,Facebook,"""Op www.ijhallen.nl"" on their own photo.",2013-02-27,8,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b5a7,"""Op www.ijhallen.nl"" on their own photo."
132,218086,Noorderlicht Café,52.39953528,4.8967252,,Amsterdam,nl,10,,Facebook,Aankomend weekend is de Gigantische Vlooienmarkt weer op de werf! Dat betekent urenlang dwalen tussen opgeruimde zolders en afgedankte kledingkasten. Na afloop kom je bij ons - uit de wind in de zon - je laatste aanwinst showen. Glühwein en Chocomelk staan warm!,2013-02-27,44,http://tour-pedia.org/api/getReviewDetails?id=5351332bae9eef9405b2b5a8,"In the coming weekend, the Gigantic Wheat Market is back on the scene! It means hours of rows between raised ceilings and abandoned clothing boxes. At the end, you come to us - out of the wind in the sun - your last opening show. Glühwein and Chocomelk are warm!"
133,28092,Schep IJssalon,52.35395344,4.930930138,Ice Cream Shop,Amsterdam,nl,5,0.0,Foursquare,"Ze hebben ook bitterballen, staat niet op de lijst maar wel in de vriezer :)",2011-03-06,14,http://tour-pedia.org/api/getReviewDetails?id=52a738d7ae9eef5a5063e888,"They also have bitter balls, not on the list but in the fridge :) :)"
134,258190,Stones Corner B.V.,52.375242,4.898077,,Amsterdam,en,10,5.0,GooglePlaces,amazing weed. try the white widow!,2013-06-22,6,http://tour-pedia.org/api/getReviewDetails?id=533ecc88ae9eef521e5f364c,amazing weed. try the white widow!
135,258190,Stones Corner B.V.,52.375242,4.898077,,Amsterdam,en,10,4.0,GooglePlaces,"This was the very first coffeeshop I ever visited, and I found it a lovely experience. It is very small, but has lovely decor and the grass was excellent. I ordered the Super Skunk. Friendly staff, prime location.",2009-01-22,38,http://tour-pedia.org/api/getReviewDetails?id=533ecc88ae9eef521e5f364d,"This was the very first coffeeshop I ever visited, and I found it a lovely experience. It is very small, but has lovely decor and the grass was excellent. I ordered the Super Skunk. Friendly staff, prime location."
136,258190,Stones Corner B.V.,52.375242,4.898077,,Amsterdam,en,5,5.0,GooglePlaces,Some of the nicest smoke I&#39;ve had. would recommend extreme blue cheese if they have it in stock.,2011-02-19,19,http://tour-pedia.org/api/getReviewDetails?id=533ecc88ae9eef521e5f364e,Some of the nicest smoke I&#39;ve had. would recommend extreme blue cheese if they have it in stock.
137,258190,Stones Corner B.V.,52.375242,4.898077,,Amsterdam,fr,5,5.0,GooglePlaces,Très sympa malgré l&#39;espace réduit. Déco et mobilier marocain.,2013-11-15,13,http://tour-pedia.org/api/getReviewDetails?id=533ecc88ae9eef521e5f364f,Very nice despite the small space. Déco and Moroccan furniture.
138,259169,Restaurant P.king,52.365413,4.892562,,Amsterdam,en,8,3.0,GooglePlaces,"Great name! The food is good, nothing exceptional.",2012-09-27,8,http://tour-pedia.org/api/getReviewDetails?id=533ecc8aae9eef521e5f4210,"Great name! The food is good, nothing exceptional."
139,259169,Restaurant P.king,52.365413,4.892562,,Amsterdam,fr,10,3.0,GooglePlaces,"Bon Resto, sans pretention. Pour moi, bière, poulet sathe, kungbau et noddles. J&#39;ai passé une agreable soiree et j&#39;ai bien mangé. Les portions &quot;small&quot;etaient largement suffisante pour moi",2013-04-02,34,http://tour-pedia.org/api/getReviewDetails?id=533ecc8aae9eef521e5f4211,"Good rest, unreserved. For me, beer, sate chicken, kungbau, kungbau and noodles. I had an enjoyable evening and I ate well. The &quot;small&quot; portions were largely sufficient for me"
140,259169,Restaurant P.king,52.365413,4.892562,,Amsterdam,ru,0,4.0,GooglePlaces,Пивные бокалы не рассчитаны на &quot;нашего&quot; человека,2012-06-19,2,http://tour-pedia.org/api/getReviewDetails?id=533ecc8aae9eef521e5f4212,Beer beverages are not designed for &quot;our&quot; people
141,259290,Fantasia,52.364464,4.881163,,Amsterdam,ca,0,5.0,GooglePlaces,Good value / quality,2011-08-18,3,http://tour-pedia.org/api/getReviewDetails?id=533ecc8aae9eef521e5f4385,
142,259290,Fantasia,52.364464,4.881163,,Amsterdam,en,8,4.0,GooglePlaces,"Very nice restaurant, staff is friendly - you don&#39;t have to wait long for your order - prices are okay: a pizza mageritha costs 7.50€ for example - location is about 5 minutes walk from the Amsterdam centre",2011-08-28,37,http://tour-pedia.org/api/getReviewDetails?id=533ecc8aae9eef521e5f4386,"Very nice restaurant, staff is friendly - you don&#39;t have to wait long for your order - prices are okay: a pizza mageritha costs 7.50€ for example - location is about 5 minutes walk from the Amsterdam centre"
143,259290,Fantasia,52.364464,4.881163,,Amsterdam,nl,5,5.0,GooglePlaces,Perfect Restaurant kindly staff ik raad aan iedereen,2012-03-20,8,http://tour-pedia.org/api/getReviewDetails?id=533ecc8aae9eef521e5f4387,Perfect Restaurant Kindly Staff I recommend it to everyone.
144,259290,Fantasia,52.364464,4.881163,,Amsterdam,nl,9,5.0,GooglePlaces,Deze mannen weten hoe ze pizza&#39;s moeten maken. Goed dun maar rijk belegd en heerlijk uit de houtoven! Helaas nog geen bezorg service maar zeer de moeite waard om voor om te lopen!,2012-01-29,34,http://tour-pedia.org/api/getReviewDetails?id=533ecc8aae9eef521e5f4388,These guys know how to make pizzas. Good thin but richly stuffed and delicious out of the wooden ovens! Unfortunately no delivery service yet but very worthy to walk in front of! Unfortunately no delivery service yet but very worthy to walk in front of!
145,258220,St Paul's Café,52.374276,4.891964,,Amsterdam,en,10,5.0,GooglePlaces,"it&#39;s a very nice café/restaurant, the staff is friendly and they serve good food. it&#39;s a lounge bar so you also can just sit back, relax and drink your favorite drink. if you want to have a good time and a good meal, you have to go to St. Pauls!",2008-07-04,53,http://tour-pedia.org/api/getReviewDetails?id=533ecc88ae9eef521e5f36ca,"it&#39;s a very nice café/restaurant, the staff is friendly and they serve good food. it&#39;s a lounge bar so you also can just sit back, relax and drink your favorite drink. if you want to have a good time and a good meal, you have to go to St. Pauls!"
146,258220,St Paul's Café,52.374276,4.891964,,Amsterdam,en,10,5.0,GooglePlaces,"Great - the restaurant was nice, the stuff was very very obliging and the food was absolute delicious. I will come again!",2011-02-08,22,http://tour-pedia.org/api/getReviewDetails?id=533ecc88ae9eef521e5f36cb,"Great - the restaurant was nice, the stuff was very very obliging and the food was absolute delicious. I will come again!"
147,258315,Palladio,52.36995,4.881326,,Amsterdam,nl,10,2.0,GooglePlaces,"Nooit geen restaurant Palladio meer voor ons. Voorheen was dit een voortreffelijk sfeervol restaurant met een dito bediening. Nu nieuwe eigenaar? Gisteren bediend door een behoorlijk onbeschofte serveerster! Een maaltijd (pasta met &quot;langoustine&quot;) was niet te eten door hele schotel vol met schaaldeeltjes van krab. (Nog geen) half bord maar teruggegeven. Serveerster was hierdoor kennelijk zeer geirriteerd dat ze zich ging misdragen.. Jammer, het was zo goed restaurant.",2013-08-18,70,http://tour-pedia.org/api/getReviewDetails?id=533ecc88ae9eef521e5f37c9,"No more Palladio restaurant for us. Previously, this was an excellent atmosphere restaurant with fine management. Now new owner? Yesterday served by a pretty unbiased waiter. A meal (pasta with &quot;langoustine&quot;) was not to be eaten by a whole bowl full of crab bones. (No more) half board but returned. The waiter was apparently very wrong that she was misbehaving.. Sorry, it was such a good restaurant."
148,258510,Muang Phrom,52.397986,4.912397,,Amsterdam,nl,10,5.0,GooglePlaces,"Het beste Thaise eten in de wijde omtrek. Het eten wordt letterlijk voor je neus bereidt, en als je wil brengen ze het naar je huis. De eigenaren kunnen heerlijk koken, zijn vriendelijk en hebben een gezellig gevoel voor humor. Een echte aanwinst voor de buurt!",2012-06-07,46,http://tour-pedia.org/api/getReviewDetails?id=533ecc89ae9eef521e5f3a49,"Best Thai food in the wide area. The food is literally prepared for your nose, and if you want to take it home, you can take it home. The owners can cook delicious food, are friendly and have a kind sense of humor. A real asset to the neighborhood!"
149,259973,"IJssalon ""Venetië""",52.345317,4.890737,,Amsterdam,nl,10,5.0,GooglePlaces,Best Italian Gelato in Amsterdam!,2013-08-31,5,http://tour-pedia.org/api/getReviewDetails?id=533ecc8bae9eef521e5f4b89,Best Italian Gelato in Amsterdam! Best Italian Gelato in Amsterdam!
150,257808,V.O.F. Slagerij T.F.M. Louman,52.380767,4.884267,,Amsterdam,af,0,4.0,GooglePlaces,goede slager,2011-11-11,2,http://tour-pedia.org/api/getReviewDetails?id=533ecc88ae9eef521e5f3132,good good good good good slag slag good good good good good good good good good slag slag good good good good good good good good slag good good good good good good good good good good good good good good good good good good slag slag slag slag slag good good good good good good good good good good good good good good good good good good good good good good good good good good good good good good slag slag slag slag slag good good good good good good good good good good good good good good good good good good good good good good good good good good good slag slag slag slag slag good good good good good good good good good good good good good good good good good good good good good good slag slag slag slag slag slag good good good good good good good good good good good good good good good good good good good good good good slag slag slag slag slag slag good good good good good good good good good good good good good good good good good good good good slag slag slag slag
151,258968,Vomar Voordeelmarkt BV,52.367982,4.874479,,Amsterdam,nl,10,1.0,GooglePlaces,Vomit kinkerstraat is by far de slechtste supermarkt in amsterdam.. Altijd lange rijen omdat personeel belangrijkere dingen te doen heeft. cassieres die je niet aankijken of aanspreken maar lekker om je heen doorpraten met collega cassieres..dit zelfde geldt voor de brood afdeling.. Ze kijken door je heen en praten verder met collega&#39;s.. Vooral laarzen en jongens is een favoriet onderwerp.. Een grote kinderspeelplaats daar..,2011-01-21,66,http://tour-pedia.org/api/getReviewDetails?id=533ecc89ae9eef521e5f3f9f,Vomit kinkerstraat is by far the worst supermarket in Amsterdam.. Always long queues because staff have more important things to do.. cashiers who don't look at you or speak to you but kind of walk around and talk to colleagues.. same with bread department.. They look around you and talk to colleagues.. Especially shoes and boys is a favorite subject.. A big playground there..
152,258968,Vomar Voordeelmarkt BV,52.367982,4.874479,,Amsterdam,nl,5,5.0,GooglePlaces,Goed eten en niet te duur. Ik ga er zelf altijd heen.,2009-12-09,12,http://tour-pedia.org/api/getReviewDetails?id=533ecc89ae9eef521e5f3fa0,Good food and not too expensive. I'll always go there myself.
153,26190,Ijsbonbonnetje,52.351835,5.007953,,Amsterdam,nl,10,3.0,GooglePlaces,"Lekker ijs en ze komen ook steeds met iets anders, het is alleen een beetje een kleine ruimte. Alsnog goed ijs.",2013-04-21,21,http://tour-pedia.org/api/getReviewDetails?id=533ecc8bae9eef521e5f50b4,"That's good ice cream, and they always come up with something else, it's just a little bit of space. Good ice cream anyway."
154,26293,Gewoon René,52.39967345,4.795301559,Breakfast Spot,Amsterdam,nl,0,0.0,Foursquare,"Jammer, gesloten door brandschade.",2012-09-29,4,http://tour-pedia.org/api/getReviewDetails?id=52a73865ae9eef5a5063a47f,"Jammer, closed door brand damage."
155,26293,Gewoon René,52.39967345,4.795301559,Breakfast Spot,Amsterdam,nl,10,0.0,Foursquare,Echt goede saté hier,2011-01-06,4,http://tour-pedia.org/api/getReviewDetails?id=52a73865ae9eef5a5063a480,"It's really, really good news here."
156,26293,Gewoon René,52.39967345,4.795301559,Breakfast Spot,Amsterdam,af,0,0.0,Foursquare,"De truckersbal: 175 gram gehakt, wie wil dat nou niet?",2010-05-13,9,http://tour-pedia.org/api/getReviewDetails?id=52a73865ae9eef5a5063a481,"The trucker's ball: 175 grams cut, who doesn't want it?"
157,27563,McDonald's,52.41549,4.911986,,Amsterdam,en,0,0.0,Foursquare,"Worst panini ever, whatever it is called!",2013-10-23,7,http://tour-pedia.org/api/getReviewDetails?id=52a738b9ae9eef5a5063d675,"Worst panini ever, whatever it is called!"
158,27563,McDonald's,52.41549,4.911986,,Amsterdam,en,0,0.0,Foursquare,Cold food.. *thumbs down*,2012-10-28,4,http://tour-pedia.org/api/getReviewDetails?id=52a738b9ae9eef5a5063d676,Cold food.. *thumbs down*
159,27563,McDonald's,52.41549,4.911986,,Amsterdam,en,0,0.0,Foursquare,"Big mistake coming here, hope you did'nt order before checking in. Leave while you can",2012-06-23,15,http://tour-pedia.org/api/getReviewDetails?id=52a738b9ae9eef5a5063d677,"Big mistake coming here, hope you did'nt order before checking in. Leave while you can"
160,27563,McDonald's,52.41549,4.911986,,Amsterdam,en,10,0.0,Foursquare,Free WiFi internet available! - 4sqWifi.com,2012-06-08,7,http://tour-pedia.org/api/getReviewDetails?id=52a738b9ae9eef5a5063d678,Free WiFi internet available! - 4sqWifi.com
161,27563,McDonald's,52.41549,4.911986,,Amsterdam,en,0,0.0,Foursquare,Slow. Staff is only busy with each other. Playing flirting. No attention for the customer.,2012-02-17,15,http://tour-pedia.org/api/getReviewDetails?id=52a738b9ae9eef5a5063d679,Slow. Staff is only busy with each other. Playing flirting. No attention for the customer.
162,27563,McDonald's,52.41549,4.911986,,Amsterdam,en,5,0.0,Foursquare,Now open 24 hours on friday and saturday!,2011-07-13,7,http://tour-pedia.org/api/getReviewDetails?id=52a738b9ae9eef5a5063d67a,Now open 24 hours on friday and saturday!
163,27563,McDonald's,52.41549,4.911986,,Amsterdam,en,0,0.0,Foursquare,Don't go here. Just don't. The people who work here are so fucking dumb and/or it takes them hours to take an order.,2010-06-28,24,http://tour-pedia.org/api/getReviewDetails?id=52a738b9ae9eef5a5063d67b,Don't go here. Just don't. The people who work here are so fucking dumb and/or it takes them hours to take an order.
164,27563,McDonald's,52.41549,4.911986,,Amsterdam,en,5,0.0,Foursquare,Wifey's workplace,2010-05-02,2,http://tour-pedia.org/api/getReviewDetails?id=52a738b9ae9eef5a5063d67c,Wifey's workplace
165,27563,McDonald's,52.41549,4.911986,,Amsterdam,nl,5,0.0,Foursquare,"14 min staan wachten in de McDrive voor 3 burgers en een friet, terwijl de rest maar door kon rijden. Friet te zout, McChicken doorgebakken en vol taaie rode brokken. Afrader! Volgende keer Zaandam!",2013-07-19,32,http://tour-pedia.org/api/getReviewDetails?id=52a738b9ae9eef5a5063d67d,"14 minutes to wait in the McDrive for 3 burgers and a friet, while the rest could just drive by. Salty fries, baked McChickens, and full of tasty red broccoli. Afrader! Next time Zaandam!"
166,27563,McDonald's,52.41549,4.911986,,Amsterdam,nl,10,0.0,Foursquare,Eet smakelijk!!!,2012-09-26,2,http://tour-pedia.org/api/getReviewDetails?id=52a738b9ae9eef5a5063d67e,It's so delicious!
167,27563,McDonald's,52.41549,4.911986,,Amsterdam,nl,5,0.0,Foursquare,Ja er is ijs,2012-06-05,4,http://tour-pedia.org/api/getReviewDetails?id=52a738b9ae9eef5a5063d67f,Ja
168,27563,McDonald's,52.41549,4.911986,,Amsterdam,hr,0,0.0,Foursquare,Is er nog ijs?,2012-05-18,4,http://tour-pedia.org/api/getReviewDetails?id=52a738b9ae9eef5a5063d680,Is er leg ice?
169,27563,McDonald's,52.41549,4.911986,,Amsterdam,nl,5,0.0,Foursquare,"Personeel vind ZichZelf de belangrijkste klant. Gebruik gewoon easyorder, en voorkom irritatie.",2012-03-13,12,http://tour-pedia.org/api/getReviewDetails?id=52a738b9ae9eef5a5063d681,"Personally, I think ZichZelf is the main customer of ZichZelf. Simply use easy order and avoid irritation."
170,27563,McDonald's,52.41549,4.911986,,Amsterdam,nl,0,0.0,Foursquare,Deze MacDrive is op vr en za 24u open.. Levensgevaarlijk! ;-P (voor de lijn dan),2012-01-08,15,http://tour-pedia.org/api/getReviewDetails?id=52a738b9ae9eef5a5063d682,This MacDrive is open 24 hours a day.. Free of charge! ;-P (for the line dan)
171,27563,McDonald's,52.41549,4.911986,,Amsterdam,nl,10,0.0,Foursquare,easyorder werkt hier top!,2011-09-30,4,http://tour-pedia.org/api/getReviewDetails?id=52a738b9ae9eef5a5063d683,easyorder works top here!
172,27563,McDonald's,52.41549,4.911986,,Amsterdam,en,0,1.0,GooglePlaces,"Bad service! Long waiting, long lines, etc.",2010-11-16,7,http://tour-pedia.org/api/getReviewDetails?id=533ecc89ae9eef521e5f3a07,"Bad service! Long waiting, long lines, etc."
173,27563,McDonald's,52.41549,4.911986,,Amsterdam,nl,5,4.0,GooglePlaces,Redelijk snelle service,2011-10-03,3,http://tour-pedia.org/api/getReviewDetails?id=533ecc89ae9eef521e5f3a08,quick quick quick quick quick quick quick service service quick quick quick quick quick quick quick quick quick quick quick quick service service service service quickly rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid service service rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid service service rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid service rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid service rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid rapid
174,27474,Café-Restaurant De Pont,52.38251281,4.90343134,Café,Amsterdam,en,9,0.0,Foursquare,"Friendly service, comfy garden benches, great beer and just a short free ferry ride from central station. What more do you need?",2013-08-06,22,http://tour-pedia.org/api/getReviewDetails?id=52a738b3ae9eef5a5063d1a0,"Friendly service, comfy garden benches, great beer and just a short free ferry ride from central station. What more do you need?"
175,27474,Café-Restaurant De Pont,52.38251281,4.90343134,Café,Amsterdam,en,10,0.0,Foursquare,"Staff is friendly and glad to help, wifi is Free. Great workingplace'",2013-05-23,12,http://tour-pedia.org/api/getReviewDetails?id=52a738b3ae9eef5a5063d1a1,"Staff is friendly and glad to help, wifi is Free. Great workingplace'"
176,27474,Café-Restaurant De Pont,52.38251281,4.90343134,Café,Amsterdam,ro,0,0.0,Foursquare,nice place,2013-05-03,2,http://tour-pedia.org/api/getReviewDetails?id=52a738b3ae9eef5a5063d1a2,nice place
177,27474,Café-Restaurant De Pont,52.38251281,4.90343134,Café,Amsterdam,en,0,0.0,Foursquare,Cost place. Around easter try the amsterdam 'paasij' beer. I personally was not impressed by the food.,2013-03-17,17,http://tour-pedia.org/api/getReviewDetails?id=52a738b3ae9eef5a5063d1a3,Cost place. Around easter try the amsterdam 'paasij' beer. I personally was not impressed by the food.
178,27474,Café-Restaurant De Pont,52.38251281,4.90343134,Café,Amsterdam,cs,0,0.0,Foursquare,just lovely.,2012-11-25,2,http://tour-pedia.org/api/getReviewDetails?id=52a738b3ae9eef5a5063d1a4,Гайхалтай сайхан шүү.
179,27474,Café-Restaurant De Pont,52.38251281,4.90343134,Café,Amsterdam,en,10,0.0,Foursquare,"Ask the board of bread, the home made basilicum is delicious...",2012-05-06,11,http://tour-pedia.org/api/getReviewDetails?id=52a738b3ae9eef5a5063d1a5,"Ask the board of bread, the home made basilicum is delicious..."
180,27474,Café-Restaurant De Pont,52.38251281,4.90343134,Café,Amsterdam,en,5,0.0,Foursquare,"Not for Sundays! It's messy, loud with kids and bikers! Staff is rude but the place is chilled and cozy. Check out politically incorrect sign on the lady's window for ""in-breakers"" in Arabic!!!",2012-02-20,33,http://tour-pedia.org/api/getReviewDetails?id=52a738b3ae9eef5a5063d1a6,"Not for Sundays! It's messy, loud with kids and bikers! Staff is rude but the place is chilled and cozy. Check out politically incorrect sign on the lady's window for ""in-breakers"" in Arabic!!!"
181,27474,Café-Restaurant De Pont,52.38251281,4.90343134,Café,Amsterdam,en,2,0.0,Foursquare,"Great location on a sunny day, been here many times.  Don't expect much in terms of service though.  Never enough staff on, slow, often rude service.",2011-10-23,26,http://tour-pedia.org/api/getReviewDetails?id=52a738b3ae9eef5a5063d1a7,"Great location on a sunny day, been here many times.  Don't expect much in terms of service though.  Never enough staff on, slow, often rude service."
182,27474,Café-Restaurant De Pont,52.38251281,4.90343134,Café,Amsterdam,en,10,0.0,Foursquare,"Cosy, nice hot chocolate and clean toilets.",2010-10-23,7,http://tour-pedia.org/api/getReviewDetails?id=52a738b3ae9eef5a5063d1a8,"Cosy, nice hot chocolate and clean toilets."
183,27474,Café-Restaurant De Pont,52.38251281,4.90343134,Café,Amsterdam,en,10,0.0,Foursquare,enjoy the sun at the huge terras or try some pie,2009-11-21,11,http://tour-pedia.org/api/getReviewDetails?id=52a738b3ae9eef5a5063d1a9,enjoy the sun at the huge terras or try some pie
184,27474,Café-Restaurant De Pont,52.38251281,4.90343134,Café,Amsterdam,en,10,0.0,Foursquare,"Take the Pont burger, great cappuccino too.  Perfect place for a lunch in the sun.",2009-09-11,15,http://tour-pedia.org/api/getReviewDetails?id=52a738b3ae9eef5a5063d1aa,"Take the Pont burger, great cappuccino too.  Perfect place for a lunch in the sun."
185,27474,Café-Restaurant De Pont,52.38251281,4.90343134,Café,Amsterdam,nl,10,0.0,Foursquare,"Gratis kraamwater met citroen, nu het zo warm is. Super!",2013-08-04,10,http://tour-pedia.org/api/getReviewDetails?id=52a738b3ae9eef5a5063d1ab,"Free cooling water with citrone, now it's so warm. Super!"
186,27474,Café-Restaurant De Pont,52.38251281,4.90343134,Café,Amsterdam,nl,5,0.0,Foursquare,Heerlijke rode bietentartaar met geitenkaas,2013-05-11,5,http://tour-pedia.org/api/getReviewDetails?id=52a738b3ae9eef5a5063d1ac,"You know, I had this great big, hearty barbecue I had with my wife's Chicken McNuggets."
187,27474,Café-Restaurant De Pont,52.38251281,4.90343134,Café,Amsterdam,nl,5,0.0,Foursquare,Wat een verschrikkelijke ervaring. Zonde dat zo'n prachtig stadsdeel als Noord zo'n 'restaurant' op de kaart heeft. Schandalig onvriendelijk personeel. Kun je daar nog mee wegkomen?,2012-06-29,26,http://tour-pedia.org/api/getReviewDetails?id=52a738b3ae9eef5a5063d1ad,"What a horrible experience. The fact that such a beautiful part of the city as North has such a restaurant on the map, such a beautiful part of the city as North has such a restaurant on the map. The shameful, unfriendly staff. The shameful, unfriendly staff. Can you come with that?"
188,27474,Café-Restaurant De Pont,52.38251281,4.90343134,Café,Amsterdam,nl,0,0.0,Foursquare,"Mooie plek! Maar ga er niet naartoe als je je irriteert aan slechte bediening. Het personeel is onbeleefd, niet gastvrij en hebben oogkleppen op. Soms lijkt het zelfs of ze zich verstoppen. :)",2012-03-16,32,http://tour-pedia.org/api/getReviewDetails?id=52a738b3ae9eef5a5063d1ae,"Beautiful place! But don't go there when you're annoyed with bad management. Staff are rude, uncomfortable and have eyes on them. Sometimes it even looks like they're hiding. :)"
189,27474,Café-Restaurant De Pont,52.38251281,4.90343134,Café,Amsterdam,nl,5,0.0,Foursquare,"Met het pontje in vijf minuten op een hele fijne rustige plek. Ijwitjes, uitstekende bbq.",2011-08-17,15,http://tour-pedia.org/api/getReviewDetails?id=52a738b3ae9eef5a5063d1af,"I got picked up on the bus in five minutes on a really nice, quiet spot -- twins, excellent GDP."
190,27474,Café-Restaurant De Pont,52.38251281,4.90343134,Café,Amsterdam,nl,10,0.0,Foursquare,De verse muntthee is een aanrader!!,2011-08-02,6,http://tour-pedia.org/api/getReviewDetails?id=52a738b3ae9eef5a5063d1b0,The verse of the coin is a recommendation!!
191,28148,Charles Traiteur & Catering,52.355293,4.929067,,Amsterdam,nl,10,4.0,GooglePlaces,"On-Nederlands, On-Amsterdam, ongelofelijk. Ben je op zoek naar unieke maaltijden met een onwijs lekkere smaak. Breng dan een bezoek aan Charles. Prijs kwaliteit is goed en je wordt altijd vriendelijk geholpen!",2013-09-13,31,http://tour-pedia.org/api/getReviewDetails?id=533ecc8bae9eef521e5f4f34,"Un-Irish, Un-Amsterdam, unbelievable. If you're looking for unique meals with an unwittingly delicious taste. Take a look at Charles. Price quality is good and you'll always be helped nicely!"
192,27146,Cobra Café,52.358961,4.884583,,Amsterdam,en,0,0.0,Foursquare,Service is sooooooo slow omg!!!,2013-09-25,5,http://tour-pedia.org/api/getReviewDetails?id=52a7389dae9eef5a5063bafe,Service is sooooooo slow omg!!!
193,27146,Cobra Café,52.358961,4.884583,,Amsterdam,en,0,0.0,Foursquare,"Avoid this place. One of the worst cafés I've been to. Terrible service, bland food, bad coffee. Zero redeemable features as far as I'm concerned.",2013-09-23,26,http://tour-pedia.org/api/getReviewDetails?id=52a7389dae9eef5a5063baff,"Avoid this place. One of the worst cafés I've been to. Terrible service, bland food, bad coffee. Zero redeemable features as far as I'm concerned."
194,27146,Cobra Café,52.358961,4.884583,,Amsterdam,en,8,0.0,Foursquare,I left my heart There.. I ate this unique avocado sandwich. Amazing! Good café when you are tired after the museum visits and you can't walk anymore!,2013-07-31,27,http://tour-pedia.org/api/getReviewDetails?id=52a7389dae9eef5a5063bb00,I left my heart There.. I ate this unique avocado sandwich. Amazing! Good café when you are tired after the museum visits and you can't walk anymore!
195,27146,Cobra Café,52.358961,4.884583,,Amsterdam,en,10,0.0,Foursquare,Make sure you have the apple pie- it is huge and delicious!!,2013-06-27,12,http://tour-pedia.org/api/getReviewDetails?id=52a7389dae9eef5a5063bb01,Make sure you have the apple pie- it is huge and delicious!!
196,27146,Cobra Café,52.358961,4.884583,,Amsterdam,en,0,0.0,Foursquare,Service is a bit slow by american standards.,2013-06-17,8,http://tour-pedia.org/api/getReviewDetails?id=52a7389dae9eef5a5063bb02,Service is a bit slow by american standards.
197,27146,Cobra Café,52.358961,4.884583,,Amsterdam,ca,0,0.0,Foursquare,delicious small dutch pancakes,2013-04-21,4,http://tour-pedia.org/api/getReviewDetails?id=52a7389dae9eef5a5063bb03,
198,27146,Cobra Café,52.358961,4.884583,,Amsterdam,en,10,0.0,Foursquare,"For men; pissing costs €0,50 but is like pissing in the canals. And that costs a lot more!",2013-04-08,17,http://tour-pedia.org/api/getReviewDetails?id=52a7389dae9eef5a5063bb04,"For men; pissing costs €0,50 but is like pissing in the canals. And that costs a lot more!"
